novel_id	tag	gender	fullname
2164368	2	0	阿娇
2164368	2	0	阿娇
2164391	2	0	托马斯
2164866	2	0	戴蒙
2164978	1	1	小毛
2165027	2	0	小霓
2165032	1	1	禧恩
2165054	2	0	老王
2165185	2	0	老爷子
2165248	1	1	小鬼
2165292	1	1	阿花
2165292	1	1	阿金
2165292	1	1	阿金
2165819	2	0	小雷
2165896	1	2	那苏·附离
2165999	1	2	小曼
2166272	1	1	丹尼斯
2166272	2	0	吉米
2166436	2	0	春野樱
2166461	1	1	大祭司
2166463	2	0	小胡
2166463	1	0	小雨
2166715	2	0	丹尼尔
2166956	2	0	阿七
2166970	2	0	艾西·克罗姆苏
2166970	2	0	苏安德拉·罗佑
2166970	1	2	阿瑞娅·狄芬
2167126	1	1	小鱼
2167410	1	2	凯蒂
2167410	2	0	小贩
2167441	1	1	小狐狸
2167663	1	1	塞西尔
2167746	2	0	阿玉
2167941	1	1	老李
2167941	1	1	老陈
2167969	2	0	不二周助
2168049	2	0	大方
2168049	2	0	大方
2168205	2	0	小刘
2168254	1	2	诺诺
2168382	1	2	大灰狼
2168382	1	1	小红帽
2168511	2	0	天心
2168518	1	1	阿泽
2168892	2	0	凯撒
2168907	1	1	阿瑾
2168994	1	1	小六
2169073	1	1	小狼
2169073	2	0	小雪
2169089	1	2	阿苏
2169139	2	0	阿三
2169210	1	1	丹朱
2169262	1	1	阿泉
2169504	2	0	唐娜
2169504	1	2	弗兰克
2169711	2	0	胤祥
2169711	2	0	胤祥
2169711	1	1	胤祯
2169711	1	1	胤祯
2169711	2	0	胤禛
2169711	2	0	胤禛
2169731	2	0	阿良
2169731	2	0	阿良
2169781	1	2	蓝冰·林慕海
2169804	2	0	小美
2169820	2	0	小正太
2169820	2	0	小萝莉
2169930	3	1	萨尼菲尔·克拉塞德斯
2170194	1	1	凯尔
2170223	2	0	小七
2170223	2	0	小高
2170241	1	2	阿木
2170241	1	2	阿木
2170379	1	1	阿晴
2170728	2	0	妞妞
2170728	1	2	尼娜
2170893	1	2	小恩
2170910	1	1	亨利
2170910	1	1	阿魯瑪
2171025	1	2	大白
2171028	1	1	小狐狸
2171029	2	0	小艾
2171030	2	0	小丫
2171058	1	2	阿姽
2171226	1	1	子夏
2171266	2	0	凯恩
2171350	3	1	小短腿
2171688	1	2	卡洛琳
2171688	1	2	瑞安
2171775	2	0	阿莫
2171817	2	0	如意
2171854	1	1	绵愉
2171980	2	0	念奴
2172134	1	1	妺喜
2172512	1	1	爱德华·特里维克
2172512	1	1	莱因哈特·兰斯洛特
2172516	1	1	爱新觉罗·胤礽
2172525	1	2	伊莱恩
2172673	2	0	阿朱
2172903	2	0	小二
2172903	2	0	小五
2172903	2	0	小四
2172999	2	0	老吴等
2173188	1	2	小鲤
2173399	2	0	阿木
2173399	2	0	阿木
2173448	3	2	阿顾
2173599	2	0	小新
2173696	1	2	小夏
2173696	1	2	小秋
2173728	2	0	小宋氏
2173728	2	0	良妃
2173754	1	2	阿渔
2173868	2	0	阿黑
2173960	1	2	小静
2174273	1	1	林登
2174311	2	0	大王
2174311	2	0	大王
2174334	1	2	小若
2174744	2	0	奥德
2174771	1	1	小国王
2174838	1	1	阿重
2174849	1	1	瑶姬
2175047	1	1	大熊
2175047	1	1	大熊
2175108	1	2	阿娇
2175108	1	2	阿娇
2175559	1	2	阿鲤
2175709	2	0	苏茜
2175758	1	1	小黑屋
2175913	2	0	小天
2175913	2	0	小妖
2175913	1	1	阿泽
2175930	1	1	小影
2176037	1	1	佚名
2176048	2	0	小蛇
2176154	2	0	乔伊
2176187	2	0	小分队
2176217	1	1	大大
2176217	1	1	小透明
2176383	2	0	小唯
2176720	1	1	兰斯
2176720	2	0	珍妮
2176720	2	0	贝克
2176812	1	2	小妹
2176867	1	1	小青
2176867	1	1	小青
2176878	2	0	阿瑶
2176895	2	0	阿妩
2176895	1	2	青空
2177069	2	0	小楠
2177093	2	0	凯蒂
2177207	2	0	罗莎
2177223	2	0	夫差
2177223	2	0	妺喜
2177223	2	0	西施
2177292	2	0	查尔斯
2177402	1	1	小天
2177402	1	2	小空
2177402	2	0	小蝶
2177727	1	1	维加
2177903	2	0	小二
2177903	2	0	阿一
2178017	1	1	凯文
2178115	3	1	小萌
2178115	2	0	球球
2178189	2	0	小胭
2178307	1	1	小寺
2178409	1	1	小狐狸
2178923	2	0	卡米拉
2179029	2	0	凯伊
2179029	2	0	拉斐尔
2179070	1	1	小道士
2179185	1	1	即墨
2179387	2	0	阿碧
2179493	2	0	小灵通
2179578	2	0	安格斯
2179935	1	2	小刘
2179938	1	0	卡特
2179938	1	0	派派·艾格
2179973	2	0	大石
2180172	1	2	小三小
2180245	2	0	小艾
2180466	1	1	胤泽
2180468	1	1	威廉
2180468	2	0	安迪
2180600	2	0	小虎
2180677	1	2	炎亚纶
2180788	2	0	小环
2180788	3	0	罗斯
2180795	1	2	杰西卡
2180795	1	2	阿尔法
2180795	1	2	阿尔法
2180935	1	1	阿诺德
2180998	2	0	克莱尔
2180998	1	2	克里斯
2180998	1	1	拉尔
2181423	2	0	小莲
2181646	2	0	小茜
2181938	1	1	西格·弗兰迪
2182077	1	2	阿璃
2182329	1	1	端居
2182435	2	0	大牛
2182435	2	0	小山
2182435	1	2	阿董
2182473	3	0	阿九
2182510	1	1	小番茄
2182657	1	1	阿瑞斯
2182702	2	0	阿娇
2182702	2	0	阿娇
2182848	1	2	小童童
2182968	1	2	小柚
2183114	1	0	克拉克
2183373	2	0	阿茉
2183497	2	0	玛丽苏
2183497	1	1	艾伦·伯德
2183497	1	1	西斯·埃斯科菲尔
2183604	1	2	小桃
2183610	1	2	卡特
2183737	1	2	阿黎
2183918	3	2	阿壮
2184068	1	2	乌拉那拉·玉龄
2184068	1	1	爱新觉罗·胤禛
2184089	2	0	大师伯
2184106	1	1	埃尔维斯
2184241	2	0	阿兰
2184241	2	0	阿兰
2184471	1	1	小王
2184471	1	1	阿南
2184471	1	1	阿南
2184603	2	0	罗杰
2184668	1	2	阿桔
2184788	1	1	小九
2184972	1	2	安娜
2185030	1	2	小咩
2185076	2	0	小王
2185162	2	0	小柳儿
2185162	3	0	小狐狸
2185212	1	2	小七
2185212	2	0	老鸨
2185250	1	1	沃卡·布劳德
2185406	1	1	小童
2185504	2	0	西西
2185589	1	2	小雪
2185784	2	0	小姐
2185953	2	0	玛利亚
2186090	1	2	木月比尔·伊梅尔
2186110	2	0	牡丹
2186193	2	0	老鸨
2186226	2	0	小宝
2186571	2	0	小林
2186626	1	1	珍妮
2186647	2	0	陌上桑
2187618	1	1	凯米·高特
2187618	1	1	阿尔伦·斯托克
2187650	2	0	安吉拉
2187650	2	0	雷诺
2187717	3	1	小七
2187717	2	0	小宝
2187860	2	0	叶莲
2188000	2	0	老牛
2188000	1	2	西王母
2188046	1	2	劉海
2188144	1	2	小九
2188156	2	0	杰奎琳
2188156	2	0	查理
2188156	2	0	雪蝶
2188341	2	0	小金
2188383	1	1	伊兰迪尔·阿尔雷曼西亚
2188383	2	0	艾尔利克·卡特·米瑞斯
2188444	1	1	亨利
2188444	2	0	维克多
2189587	2	0	安迪
2189587	2	0	小花
2189754	1	1	莱恩
2189765	1	1	尼卡
2189765	2	0	罗伯特
2189765	2	0	阿廖沙
2189769	2	0	阿满
2190694	3	2	阿竹
2190774	2	0	阿古拉
2190774	2	0	阿古拉
2190809	2	0	小余
2190892	2	0	大霈
2190892	3	1	炎亚纶
2190905	3	1	小李
2191039	1	0	阿金
2191039	1	0	阿金
2191067	1	1	乔涅司·蓝道尔
2191322	2	0	大源
2191571	2	0	兰瑟斯·克里克洛斯
2191571	1	1	夏佐
2192701	1	1	向北
2192846	1	0	老头
2192862	2	0	小鹿
2192862	1	1	阿星
2192864	1	1	阿年
2192946	1	1	老昕卓
2192973	1	1	塞西尔
2193255	2	0	小法海
2193411	2	0	小九
2193506	1	2	绿珠
2194597	1	1	乔治·布朗尼沈年
2194701	2	0	阿陌
2195043	2	0	雷诺
2195062	2	0	小雪
2195062	2	0	超凡
2195247	2	0	老二
2195247	2	0	老白
2195352	2	0	小红
2195352	2	0	小红
2195352	2	0	小黑
2195352	2	0	达西
2195664	1	2	南希
2195745	1	1	胤禛
2195745	1	1	胤禛
2195785	2	0	威廉
2195786	1	1	乔安
2195862	1	0	奥德里奇
2195982	2	0	佩里
2196026	1	1	席恩·萨拜因
2196071	2	0	西西
2196125	2	0	乔伊
2196125	2	0	卡尔
2196125	1	1	雷诺
2196358	2	0	小林子
2196390	2	0	斛律光
2196574	1	2	小人鱼
2196601	2	0	小黑
2196601	1	2	阿陶
2196609	2	0	乔治
2196609	1	1	艾伯特
2196609	2	0	霍华德
2196677	1	2	阿蘅
2196822	1	1	阿彻
2196886	2	0	玛丽苏
2196954	1	2	阿昭
2196983	2	0	大师兄
2196984	1	2	小谢
2196984	2	0	阿林
2196984	2	0	阿林
2197008	1	1	拉姆
2197333	1	1	道格拉斯
2197680	2	0	凯瑟琳
2197680	1	2	杰瑞
2197680	2	0	黛安娜
2197818	1	2	阿菱
2198241	2	0	胡安
2198277	2	0	法兰
2199117	3	0	西施
2199289	1	1	扁鹊
2199339	1	2	三毛
2199481	2	0	克里斯
2199481	2	0	威廉
2199611	1	1	阿峥
2199616	1	1	小盛
2199642	2	0	胤祯
2199642	2	0	胤祯
2199642	2	0	胤禛
2199642	2	0	胤禛
2199642	1	1	胤禟
2199642	1	1	胤禟
2199642	2	0	胤禩
2199642	2	0	胤禩
2199642	2	0	胤誐
2199715	1	1	老王
2199718	2	0	嫦娥
2199890	2	0	奥斯顿
2200087	1	1	老头
2200101	2	0	小姐
2200167	2	0	小易
2200217	2	0	小乞丐
2200364	1	2	小壁虎
2200372	2	0	沃尔夫
2200398	1	2	小明
2200398	2	0	小红
2200398	2	0	小红
2200487	2	0	二虎
2200579	2	0	老头子
2200739	2	0	阿囡
2200928	1	1	小五
2200953	1	2	阿秀
2201042	3	0	小夕
2201058	1	2	乔纳斯
2201062	2	0	小碟子
2201072	2	0	昭华
2201242	1	1	肖恩
2201306	1	1	小熊
2201351	1	0	阿白
2201551	2	0	戴维
2201614	2	0	大圆子
2201737	1	1	阿阮
2201797	2	0	老孙
2201797	1	2	阿飞
2201801	2	0	阿叶
2201801	2	0	阿花
2201917	1	1	阿懒
2201938	2	0	小野
2201938	2	0	小野
2202114	1	1	阿尔伯特
2202158	1	1	小店员
2202174	1	1	纳特·瑟勒
2202364	1	1	小贝
2202489	1	1	塞西尔
2203599	2	0	阿静
2203699	1	1	大鸟
2203825	1	2	阿宁
2203881	2	0	小七
2203881	1	2	小猎
2203881	2	0	阿错
2204085	1	2	小鱼
2204209	2	0	小米
2204228	2	0	老怪物
2204516	1	1	大宁子
2204671	2	0	小东
2204797	1	2	小年
2204994	2	0	老黄瓜
2205281	2	0	路易斯
2205435	2	0	老人
2205491	2	0	小八
2205494	2	0	阿敬
2205550	2	0	拉斯
2205646	2	0	小尔
2205646	2	0	小鹿
2205915	1	2	阿辰
2205915	1	2	阿辰
2206373	1	1	胤礽
2206373	1	1	胤礽
2206446	2	0	老蔡
2206483	2	0	北朝
2206494	1	1	阿废
2206611	1	1	小黑
2206641	2	0	重华
2206672	1	2	小蘑菇
2206687	3	1	大姨舅
2206688	2	0	加藤
2206766	2	0	阿虎
2206791	1	1	天籁
2206936	1	2	阿星司
2207019	2	0	阿来
2207019	2	0	阿来
2207019	1	2	阿筱
2207049	1	1	小九
2207252	3	1	小雪球
2207308	1	2	阿四
2207308	2	0	阿朵
2207308	2	0	阿朵
2207318	2	0	罗伊
2207341	1	1	阿尔托
2207406	1	2	阿影
2207570	2	0	查理
2207597	2	0	小红
2207597	2	0	小红
2207635	2	0	小白龙
2207867	1	1	理查德
2208121	1	1	胤裪富
2208246	2	0	小可
2208255	2	0	安格斯
2208288	1	1	小白菜
2208306	2	0	阿赐
2208356	1	1	戈尔迪
2208389	1	1	柯南
2208592	2	0	杜威
2208633	2	0	阿道涵
2208641	2	0	伊丽莎白
2208723	1	2	妲己
2209023	2	0	阿九
2209120	2	0	小猴
2209151	2	0	阿伟
2209151	1	2	阿晓
2209184	2	0	安娜
2209315	2	0	小兰花
2209350	2	0	胤礼
2209350	2	0	胤礼
2209350	2	0	胤禛
2209350	2	0	胤禛
2209572	1	2	小如
2209701	1	2	小夏
2209752	1	1	小十
2209940	2	0	阿莲
2210033	2	0	遏必隆
2210201	2	0	阿木塔
2210277	2	0	阿丝
2210361	2	0	阿福
2210369	1	2	小三
2210376	1	2	小白杨
2210645	2	0	老大
2210711	2	0	阿欢
2210820	1	1	小月
2211090	1	1	柯南
2211106	2	0	柯南
2211112	1	1	柯南
2211117	2	0	安东尼
2211117	2	0	泰勒
2211117	1	2	马修
2211174	3	2	小愣子
2211378	2	0	安德烈·安德烈耶维奇·索科洛夫
2211505	2	0	安娜
2211505	2	0	肖恩
2212019	1	2	小娅
2212071	2	0	阿雪
2212079	1	1	大叔
2212092	3	2	阿九
2212092	1	1	阿婷
2212143	1	1	小傻子
2212416	2	0	阿金
2212416	2	0	阿金
2212446	2	0	亚瑟
2212489	2	0	小土豆
2212497	2	0	若兰
2212523	1	2	皇太极
2212805	2	0	阿步
2213137	1	1	安东尼
2213474	2	0	小梦
2213578	1	1	小维
2213590	2	0	阿卓和
2213590	2	0	阿桑妲
2213838	2	0	小焕
2213838	2	0	小霏
2213921	2	0	克莱尔
2213921	2	0	尼尔
2213921	1	1	艾维斯
2214003	2	0	大魔王
2214101	1	2	阿环
2214244	1	1	小布
2214269	1	2	其其格
2214839	1	1	小亮
2215141	1	1	丹泽·明
2215141	2	0	罗伯特
2215141	1	1	艾德森·希尔
2215164	2	0	比尔
2215168	2	0	罗萨
2215171	2	0	小金
2215271	1	1	阿古
2215343	2	0	小柯
2215343	2	0	小柯
2215355	2	0	肯尼
2215364	1	1	大黄
2215567	1	1	布莱迪·琼斯
2215567	1	1	阿诺·爱德文
2215582	1	1	林勇
2215591	2	0	丹朱
2215642	2	0	阿生
2215693	2	0	阿里
2215933	1	1	小胖
2215972	2	0	小猴子
2216084	1	1	塞缪尔
2216084	1	2	薇拉
2216271	2	0	小荷
2216398	2	0	阿龙
2216398	2	0	阿龙
2216448	2	0	小和尚
2216448	2	0	小道士
2216477	3	1	老三
2216500	1	2	雷莎·未来
2216525	1	2	拉梅尔·奥赛雷丝
2216525	2	0	迪斯帕特尔·埃尔雷亚
2216525	2	0	阿鲁撒
2218545	1	1	修·弗列姆
2218545	1	1	塞维尔·奥赛雷丝
2218545	2	0	拉斐尔·墨涅莫缇
2218545	2	0	拉梅尔·奥赛雷丝
2218668	2	0	培迪
2218668	2	0	曼德尔
2218846	1	2	杰克
2218846	1	1	玛丽
2218896	1	2	莫林
2218967	1	2	阿九
2219095	2	0	阿玲
2219095	2	0	阿竹
2219120	2	0	小离
2219245	2	0	阿布
2219245	2	0	阿布等
2219275	1	1	嬴政
2219438	1	0	小柳
2219470	1	2	塔玛拉·霍恩
2219470	1	1	雷蒙德·培根
2219489	1	1	阿瓜
2219577	1	1	卡西欧·霍尔
2219586	1	2	嬴政
2219646	2	0	雪莉
2219903	1	1	凯撒
2220257	1	0	小曲
2220257	3	2	老湿
2220320	2	0	阿落
2220384	1	1	大燕子
2220384	1	1	小燕子
2220576	2	0	阿柠
2220766	1	1	阿三
2221023	1	2	阿宝
2221023	1	2	阿宝
2221128	1	2	小噬
2221131	1	1	小九
2221210	1	2	诺亚
2221563	2	0	兰斯
2221738	1	1	小柳子
2221780	1	1	本杰明
2222027	1	2	塔娜
2222027	2	0	永泰
2222265	2	0	妮娜
2222265	2	0	小朱
2222386	1	2	嬴政
2222585	1	1	慕斯·赛菲尔
2222611	2	0	小河
2222712	3	2	阿宝
2222712	3	2	阿宝
2222731	1	1	安塞尔
2222794	1	1	阿凊
2222879	1	1	小能手
2222930	2	0	小依
2222980	2	0	小九
2222980	2	0	小红
2222980	2	0	小红
2222980	3	2	小青
2222980	3	2	小青
2222994	2	0	阿浅
2223115	2	0	西西
2223184	1	2	小助理
2223250	3	0	亚当
2223250	2	0	安格斯
2223257	1	1	艾达
2223327	1	2	阿云
2223352	2	0	阿紫
2223409	2	0	亚斯·克拉克尔
2223412	1	2	亚森·加达
2223412	2	0	查理·帕森尼格
2223462	1	2	大师姐
2223462	1	2	小师妹
2223498	2	0	阿尔杰
2223554	2	0	大玉儿
2223946	2	0	斯图尔特
2223946	2	0	格林
2223946	2	0	阿德拉
2224117	2	0	凯特
2224174	2	0	永瑆
2224174	2	0	颙琰
2224303	2	0	大西湖
2224579	1	1	小九
2224622	2	0	亚历山大
2224622	1	1	凯勒·肖
2224622	1	1	拉曼
2224640	2	0	阿闪
2224814	1	1	夏树
2224889	1	1	球球
2224928	1	1	阿元
2225080	1	1	阿云
2225080	2	0	阿山
2225080	2	0	阿山
2225087	1	2	阿宝
2225087	1	2	阿宝
2225135	2	0	阿姨
2225154	2	0	安娜
2225154	1	1	莱奥
2225168	1	2	卡洛琳
2225168	2	0	尼尔
2225183	1	1	特里休斯·阿卡利亚
2225187	2	0	大家子
2225217	1	1	莉莉丝
2225271	3	0	小白脸
2225347	1	2	凯蒂·沃尔
2225347	1	1	埃德·布拉
2225347	2	0	索西克·艾瑞克
2225367	2	0	杜威
2225514	1	1	小蚌精
2225751	2	0	大皇子
2225780	1	1	马文
2225927	2	0	子明
2225927	2	0	小鱼
2226024	1	2	林秀贞
2226043	2	0	阿婵
2226057	2	0	若拉
2226208	2	0	小弟
2226268	2	0	老人
2226306	2	0	小梅
2226441	2	0	子云
2226654	3	0	阿尔
2226654	3	0	阿尔
2226654	2	0	阿尔弗
2226837	3	2	老婆
2227230	1	1	嬴政
2227329	1	0	盖伊
2227517	1	1	卡尔
2227517	1	1	爱德华
2227553	2	0	春申君
2227651	1	2	冰梦·夜
2227677	2	0	小张
2227723	1	1	小曼
2227723	1	2	小闲
2227723	2	0	阿姨
2227825	1	2	小七
2227894	1	2	小黑
2227911	1	2	小王
2227940	1	0	小黑
2227960	2	0	小年轻
2227977	1	2	不二周助
2228175	2	0	小情人
2228175	1	1	小鬼
2228175	1	2	老娘
2228465	2	0	阿希達
2228596	2	0	丽贝卡
2228596	1	2	安妮
2228596	1	2	戴蒙
2228730	2	0	风音
2228827	2	0	阿离
2228847	2	0	阿香等
2228858	1	1	胤禛
2228858	1	1	胤禛
2229181	2	0	阿桂
2229181	2	0	阿桂
2229283	1	2	小和尚
2229584	1	1	老黄
2229838	2	0	淑仪
2229840	1	1	卡斯珀·沃尔维兹·菲尼克斯
2229955	1	1	小年
2230017	2	0	小喵
2230017	2	0	阿旺
2230142	2	0	小豆蔻
2230169	1	1	小倪
2230169	1	2	小茉莉
2230175	1	1	小草
2230253	2	0	雪瑶
2230276	1	1	雷哲
2230734	2	0	老槐
2231059	2	0	小九
2231104	1	0	黑月晨曦·柊·贰氷
2231144	1	2	阿卡
2231207	2	0	马歇尔·梅瑞狄斯
2231322	2	0	老黑
2231322	2	0	阿罗
2231330	1	2	千纱
2231347	1	2	诺敏
2231392	1	1	小兔子
2231392	1	1	小熊
2231431	2	0	小石头
2231512	2	0	仙鹤林
2231564	2	0	老张
2231611	2	0	诺亚
2231693	2	0	科林
2231693	2	0	菲恩
2231740	1	1	阿兀
2231861	2	0	老大
2231877	1	1	小丸子
2231879	1	1	阿呆
2231880	1	2	小羽
2231985	2	0	伊恩
2231985	2	0	艾琳娜
2231985	2	0	詹姆斯
2231985	2	0	迈克
2232097	2	0	胤泽
2232125	1	1	唐纳德
2232182	2	0	小婉
2232182	2	0	小类
2232195	2	0	艾莉森
2234217	1	1	老大
2234217	1	1	老幺
2234235	2	0	大玉儿
2234235	2	0	皇太极
2234284	3	2	阿影
2234294	2	0	大师兄
2234294	2	0	小师妹
2234308	1	1	爱丽丝
2234459	1	2	卡洛琳
2234459	2	0	蒙吉·荼斯
2234480	2	0	佐伊
2234480	1	2	卡洛琳
2234523	1	2	阿芜
2234722	2	0	阿巫
2236290	1	1	阿初
2236290	1	1	阿末
2236735	2	0	小萝
2236928	1	2	艾莉森
2236959	1	2	阿默
2236959	1	2	阿默
2238829	1	1	小杨
2239019	2	0	小说虚
2239029	1	1	小爽
2239029	1	1	小豪
2239086	2	0	老人
2239207	1	1	京极高次
2239207	1	2	浅井初
2239277	1	2	阿沐
2241510	1	2	慕容凝湘·沈煜轩·沈逸之
2241523	1	2	阿梅
2241637	2	0	阿玉
2241908	1	2	卡米尔
2241909	2	0	小米
2243806	2	0	小舒
2243881	2	0	罗德
2244032	1	1	伊凡
2244032	1	2	夏洛特
2244032	2	0	爱丽丝
2244032	2	0	爱德华
2244032	2	0	阿道夫
2244192	1	1	小鱼
2244235	3	0	阿斗
2244235	3	0	阿斗
2244295	2	0	伊格拉·斯帕西
2244295	2	0	尼克·斯帕西
2244295	2	0	维希特里斯·莫恰林
2244295	1	1	莱奈尔·德勒克斯
2244295	1	1	赫伯特·德勒克斯
2244326	2	0	奈特
2246103	2	0	小庄
2246103	2	0	阿闫
2246134	2	0	胤祥
2246134	2	0	胤祥
2246134	2	0	胤祯
2246134	2	0	胤祯
2246134	1	1	胤禛
2246134	1	1	胤禛
2246134	2	0	胤禟
2246134	2	0	胤禟
2246134	1	2	胤禩
2246134	1	2	胤禩
2246134	2	0	胤誐
2246301	1	2	雪儿
2246428	3	1	阿婉
2246707	1	0	小高个
2248551	2	0	雷诺
2248972	2	0	大梅
2249005	2	0	老大
2249215	1	1	布鲁克
2249304	2	0	卡尔
2249342	1	2	阿远
2250752	2	0	路德维希·西尔
2250969	2	0	鬼谷子
2251101	1	2	阿布
2251101	1	2	阿布
2251101	2	0	阿拓
2251101	1	1	阿柳
2252597	2	0	刘佳·甯潇
2252597	1	2	喜塔腊·梓砚
2252597	2	0	喜塔腊·盛住
2252597	1	1	爱新觉罗·永琰
2252597	2	0	爱新觉罗·永瑆
2252597	2	0	钮祜禄·珠锦
2252597	2	0	魏佳·瑶栎
2252638	1	2	苏茜
2252693	1	1	亚瑟
2252729	2	0	瑞亚
2252996	1	2	流沙
2253012	2	0	拉斐尔等
2253014	1	1	小黑
2253126	1	2	天籁
2253193	1	2	达拉
2253212	2	0	罗曼
2253298	1	1	伊顿
2253420	1	1	诺因·修格
2253629	2	0	玛格丽特
2253629	2	0	罗伊
2253629	2	0	莱恩
2253629	2	0	詹姆斯
2253629	2	0	达尼尔
2253713	2	0	威尔逊
2253718	1	1	大灰灰
2253718	1	1	小肉球
2253780	2	0	昭华
2253788	1	1	克里曼斯·盖伊
2253788	1	1	格兰特·莫尔
2253802	2	0	玛莎
2253853	1	1	若水
2253857	3	0	小偷
2255842	2	0	大白
2255927	2	0	嬴政
2255950	1	1	阿宝
2255950	1	1	阿宝
2256010	1	1	小鱼
2257694	1	2	罗兰
2257711	2	0	某洛
2257719	2	0	朱莉
2257842	1	2	某耀
2258342	2	0	小舟
2258402	2	0	小绿苏
2258518	2	0	胤祥
2258518	2	0	胤祥
2258518	2	0	胤禩
2258518	2	0	胤禩
2258518	1	2	诺兰
2258650	2	0	亚当
2258650	2	0	萨拉
2258888	2	0	建平
2258920	1	1	西瑞尔
2258956	2	0	阿虞
2258983	1	1	柔柔
2258990	2	0	小周后
2258992	2	0	大梁
2258992	1	1	小墨
2258996	1	1	伊恩
2259026	3	1	永恒
2259091	2	0	良人
2259105	1	1	阿莫
2260790	1	1	小铃铛
2261756	1	1	小宇
2262255	2	0	阿郎
2262338	2	0	胤祹
2262338	1	2	胤禛
2262338	1	2	胤禛
2262338	2	0	胤禩
2262338	2	0	胤禩
2262380	1	1	加帕尔·加菲尔德
2262380	2	0	昂斯·阿尔弗雷德等
2262380	1	1	耶拉
2262380	2	0	苏力坦·埃尔维斯
2262380	2	0	西力甫·利奥波特
2262380	2	0	阿迪斯·弗瑞德
2262407	1	2	許寧
2262458	2	0	小冬
2262595	2	0	大师姐
2262595	2	0	小华
2262658	2	0	大白菜
2262658	2	0	小章鱼
2262672	2	0	小小
2262672	2	0	小小
2262691	1	1	丹尼·泰姆
2262691	1	1	巴尼·克洛克
2262698	2	0	小秘书
2262706	2	0	小雪
2262714	2	0	小雪
2262908	1	2	阿真
2262979	2	0	小六
2263852	2	0	弗莱彻
2263852	1	1	维尔
2263852	1	1	雷诺
2264488	1	0	小寓
2264612	1	2	安娜
2264823	1	1	阿硫因
2267762	2	0	小美
2267762	2	0	西西
2267861	3	1	小鲸鱼
2267910	2	0	小月
2267910	2	0	小金萍
2267910	2	0	阿杜
2267910	2	0	阿杜
2267910	2	0	阿毛
2267919	2	0	阿谢
2267996	1	2	小佳
2267996	1	1	小齐
2268044	2	0	小王
2268250	1	2	小小
2268250	1	2	小小
2268315	2	0	人参娃娃
2268315	2	0	小黑团
2268466	1	1	凯恩
2268466	1	1	莱尔
2269945	2	0	罗伊
2270063	2	0	克里斯蒂
2270148	2	0	小唐
2270160	1	2	胤禛
2270160	1	2	胤禛
2271987	2	0	小黑猫
2271999	2	0	兰斯
2272027	2	0	小天
2272029	1	1	阿株
2272186	2	0	老爷子
2272209	2	0	太傅
2272248	3	2	老三
2272248	3	2	老二
2272248	3	2	老五
2272248	3	2	老四
2272248	3	2	老大
2272248	2	0	老道
2272261	2	0	小乘
2272295	2	0	依西塔布·本草
2272295	1	2	依西塔布·水乐
2272295	2	0	帕卡尔·媚丝
2272295	1	1	帕卡尔·青巫
2272295	2	0	库宜·齐修
2272295	2	0	恰克·流沙
2272412	2	0	大乔
2272412	2	0	大乔
2272478	2	0	哈伦
2272478	2	0	小赵
2272598	1	2	麦萨娜·伦修斯
2273129	1	1	天子
2275359	2	0	小芸
2275427	2	0	小林
2275440	1	2	笠原
2275756	1	2	阿明
2275756	1	2	阿明
2275758	2	0	德福
2275766	2	0	莫里斯
2275872	1	1	睿帝
2275918	2	0	胤祥
2275918	2	0	胤祥
2275918	2	0	胤禔
2275918	2	0	胤禔
2275918	1	1	胤禛
2275918	1	1	胤禛
2275918	2	0	胤禟
2275918	2	0	胤禟
2275918	1	2	胤禩
2275918	1	2	胤禩
2275918	2	0	胤禵
2275918	2	0	胤禵
2275918	2	0	胤誐
2275930	1	1	修·斯汀比纳
2275930	1	1	狄森·奥尔格列
2275932	1	2	小妖
2275993	2	0	小雅
2276021	2	0	小七
2276084	1	2	辛西娅
2277464	2	0	兰斯顿
2277478	2	0	小荞
2277490	2	0	小吉
2277519	2	0	老鱼精
2277522	1	2	小糖
2277554	2	0	小凤
2277609	1	1	小月牙
2277610	2	0	白·斯罗德
2277858	1	1	老道士
2277897	2	0	老谭
2278143	2	0	小贝
2278233	1	2	天月
2278233	2	0	小张
2278385	2	0	小贾
2278391	2	0	阿月
2278391	2	0	阿离
2278714	1	2	哪吒
2278739	2	0	老常
2279369	1	1	阿蔷
2279667	2	0	凯瑟琳
2279667	2	0	托比·伍德等
2279667	1	1	琳·伍德
2280178	1	1	安东尼
2280282	2	0	寒山
2280337	1	2	小伊
2280337	1	1	小刵
2280337	2	0	小娪
2280337	2	0	小潵
2280337	2	0	小禩
2280337	2	0	小鎏
2280462	2	0	老四
2280516	1	1	小花
2280555	1	1	北海王
2280555	1	1	阿九
2280597	2	0	小凡
2280677	2	0	小歪
2280677	2	0	老白
2280677	1	0	阿布
2280677	1	0	阿布
2280847	1	1	阿和
2280960	2	0	了空
2280990	1	2	阿润
2281007	2	0	丹尼
2281007	1	1	里奇
2281110	1	1	吉米
2281167	3	2	阿眠
2281198	2	0	阿百
2281293	1	1	胭脂
2281446	1	2	阿呆
2281458	1	1	小水
2281458	2	0	小狮子
2281506	2	0	阿木图
2281508	3	1	阿隆索
2283582	2	0	大傻
2283582	2	0	大狗
2283582	2	0	老幺
2283640	1	2	阿蒙
2283640	1	2	阿蒙
